11.22,37.76,9.75,256.84,34.35,49.84,36.14,50.08,32.94,53.34,40,33.69,100,100,100,0
25.61,165.73,10.25,254.33,34.5,49.8,28.28,10.2,32.94,53.34,40,33.69,110,100,100,0
25.51,166.25,10,257.62,34.42,49.58,28.11,9.86,32.94,53.34,40,33.69,110,100,100,0.01
